"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"Apr., 2023"	"2023/04"	5564	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2023"	"2023/05"	5327	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2023"	"2023/06"	5110	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2023"	"2023/07"	5246	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2023"	"2023/08"	5305	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2023"	"2023/09"	5303	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2023"	"2023/10"	5536	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2023"	"2023/11"	5478	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2023"	"2023/12"	5913	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2024 (provisional)"	"2024/01"	6133	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2024 (provisional)"	"2024/02"	5358	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2024 (provisional)"	"2024/03"	5579	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2024 (provisional)"	"2024/04"	5275	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2024 (provisional)"	"2024/05"	5409	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2024 (provisional)"	"2024/06"	5294	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2024 (provisional)"	"2024/07"	5459	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2024 (provisional)"	"2024/08"	5313	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2024 (provisional)"	"2024/09"	5108	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2024 (provisional)"	"2024/10"	5348	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2024 (provisional)"	"2024/11"	5518	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2024 (provisional)"	"2024/12"	5765	Not Applicable	Not Applicable
"Total"	"Washington"	"53"			200769	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2022"	"2022/01"	2896	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2022"	"2022/02"	2593	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2022"	"2022/03"	2443	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2022"	"2022/04"	2119	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2022"	"2022/05"	2079	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2022"	"2022/06"	2042	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2022"	"2022/07"	2164	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2022"	"2022/08"	2112	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2022"	"2022/09"	2043	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2022"	"2022/10"	2143	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2022"	"2022/11"	2307	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2022"	"2022/12"	2566	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2023"	"2023/01"	2374	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2023"	"2023/02"	2071	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2023"	"2023/03"	2169	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2023"	"2023/04"	2016	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2023"	"2023/05"	2031	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2023"	"2023/06"	1834	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2023"	"2023/07"	1964	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2023"	"2023/08"	1953	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2023"	"2023/09"	1879	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2023"	"2023/10"	1989	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2023"	"2023/11"	2027	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2023"	"2023/12"	2386	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2024 (provisional)"	"2024/01"	2321	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2024 (provisional)"	"2024/02"	2047	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2024 (provisional)"	"2024/03"	2174	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2024 (provisional)"	"2024/04"	1938	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2024 (provisional)"	"2024/05"	2063	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2024 (provisional)"	"2024/06"	1914	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2024 (provisional)"	"2024/07"	1954	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2024 (provisional)"	"2024/08"	1950	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2024 (provisional)"	"2024/09"	1929	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2024 (provisional)"	"2024/10"	1967	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2024 (provisional)"	"2024/11"	1874	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2024 (provisional)"	"2024/12"	2068	Not Applicable	Not Applicable
"Total"	"West Virginia"	"54"			76399	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2022"	"2022/01"	6827	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2022"	"2022/02"	5156	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2022"	"2022/03"	4934	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2022"	"2022/04"	4593	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2022"	"2022/05"	4765	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2022"	"2022/06"	4508	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2022"	"2022/07"	4702	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2022"	"2022/08"	4673	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2022"	"2022/09"	4629	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2022"	"2022/10"	5101	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2022"	"2022/11"	5063	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2022"	"2022/12"	5639	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2023"	"2023/01"	5339	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2023"	"2023/02"	4565	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2023"	"2023/03"	4971	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2023"	"2023/04"	4671	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2023"	"2023/05"	4876	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2023"	"2023/06"	4464	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2023"	"2023/07"	4530	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2023"	"2023/08"	4565	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2023"	"2023/09"	4499	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2023"	"2023/10"	4838	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2023"	"2023/11"	4968	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2023"	"2023/12"	5221	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2024 (provisional)"	"2024/01"	5370	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2024 (provisional)"	"2024/02"	4832	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2024 (provisional)"	"2024/03"	4828	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2024 (provisional)"	"2024/04"	4654	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2024 (provisional)"	"2024/05"	4701	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2024 (provisional)"	"2024/06"	4374	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2024 (provisional)"	"2024/07"	4543	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2024 (provisional)"	"2024/08"	4513	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2024 (provisional)"	"2024/09"	4437	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2024 (provisional)"	"2024/10"	4815	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2024 (provisional)"	"2024/11"	4651	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2024 (provisional)"	"2024/12"	5069	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"			174884	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2022"	"2022/01"	588	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2022"	"2022/02"	531	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2022"	"2022/03"	471	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2022"	"2022/04"	488	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2022"	"2022/05"	466	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2022"	"2022/06"	461	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2022"	"2022/07"	478	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2022"	"2022/08"	481	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2022"	"2022/09"	462	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2022"	"2022/10"	449	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2022"	"2022/11"	524	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2022"	"2022/12"	506	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2023"	"2023/01"	492	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2023"	"2023/02"	443	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2023"	"2023/03"	478	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2023"	"2023/04"	490	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2023"	"2023/05"	458	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2023"	"2023/06"	431	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2023"	"2023/07"	463	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2023"	"2023/08"	476	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2023"	"2023/09"	433	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2023"	"2023/10"	444	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2023"	"2023/11"	484	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2023"	"2023/12"	494	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2024 (provisional)"	"2024/01"	560	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2024 (provisional)"	"2024/02"	477	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2024 (provisional)"	"2024/03"	485	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2024 (provisional)"	"2024/04"	467	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2024 (provisional)"	"2024/05"	453	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2024 (provisional)"	"2024/06"	452	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2024 (provisional)"	"2024/07"	469	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2024 (provisional)"	"2024/08"	457	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2024 (provisional)"	"2024/09"	462	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2024 (provisional)"	"2024/10"	502	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2024 (provisional)"	"2024/11"	469	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2024 (provisional)"	"2024/12"	472	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"			17216	Not Applicable	Not Applicable
"Total"					9431566	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Year/Month: 2022; 2023; 2024 (provisional)"
"Group By: Residence State; Month"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Mar 2, 2025 11:54:06 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2023,"
"and from provisional data for years 2024 and later, as compiled from data provided by the 57 vital statistics jurisdictions"
"through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Mar 2, 2025"
"11:54:06 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"2. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. Populations estimates for the former"
"counties are not available for 2022 and later years. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Connecticut-2022."
"3. Deaths occurring through February 15, 2025 as of February 23, 2025."
